gene,orthologs
TraesCS6D02G216500,AT5G08350
TraesCS6D02G216500,AT5G23350
TraesCS5D02G565800,AT5G46580
TraesCS1B02G466300,AT3G01510
TraesCS7D02G026800,AT5G16770
TraesCS7D02G026800,AT3G02940
TraesCS7D02G414300,AT2G28880
TraesCS2B02G429500,AT4G25590
TraesCS2B02G429500,AT4G00680
TraesCS2B02G429500,AT1G01750
TraesCS2B02G429500,AT5G52360
TraesCS3B02G282700,AT5G19860
TraesCS1A02G171400,AT4G27435
TraesCS1A02G171400,AT1G61065
TraesCS1A02G171400,AT3G15480
TraesCS1A02G171400,AT1G52910
TraesCS4D02G233500,AT4G37170
TraesCS4A02G326900,AT1G79410
TraesCS4A02G326900,AT1G16370
TraesCS4A02G326900,AT1G79360
TraesCS4A02G326900,AT1G16390
TraesCS3A02G512900,AT1G76950
TraesCS3A02G512900,AT1G69710
TraesCS2A02G065300,AT4G25300
TraesCS2A02G065300,AT1G17010
TraesCS2A02G065300,AT1G17020
TraesCS2A02G065300,AT1G78550
TraesCS2A02G065300,AT4G25310
TraesCS3D02G257700,AT1G02510
TraesCS7D02G239400,AT1G67980
TraesCS7D02G239400,AT4G26220
TraesCS7D02G239400,AT1G24735
TraesCS7D02G239400,AT1G67990
TraesCS7B02G208700,AT4G27070
TraesCS7B02G208700,AT5G54810
TraesCS5D02G155800,AT5G01700
TraesCS7A02G029600,AT1G05160
TraesCS7A02G029600,AT2G32440
TraesCS3B02G393400,AT1G07500
TraesCS2D02G327400,AT3G01370
TraesCS7D02G446100,AT4G26980
TraesCS4B02G181500,AT3G17000
TraesCS5D02G465500,AT3G58490
TraesCS3A02G358900,AT3G46550
TraesCS2B02G345800,AT1G73710
TraesCS7A02G381100,AT4G26520
TraesCS7A02G381100,AT4G26530
TraesCS4A02G121700,AT2G47330
TraesCS5A02G393300,AT3G05010
TraesCS5A02G393300,AT5G27210
TraesCS5D02G463700,AT1G03010
TraesCS5D02G463700,AT2G47860
TraesCS4D02G148600,AT4G27690
TraesCS4D02G148600,AT5G53530
TraesCS4A02G331100,AT1G66950
TraesCS4A02G331100,AT2G36380
TraesCS7D02G263000,AT1G54110
TraesCS7D02G263000,AT3G55600
TraesCS2B02G415200,AT5G41890
TraesCS3A02G120700,AT2G28225
TraesCS3A02G120700,AT2G35615
TraesCS3A02G120700,AT1G31450
TraesCS3A02G120700,AT5G33340
TraesCS3A02G120700,AT1G64830
TraesCS3A02G120700,AT2G28010
TraesCS3A02G120700,AT2G28030
TraesCS3A02G120700,AT2G28220
TraesCS3A02G120700,AT2G28040
TraesCS6A02G228400,AT1G50380
TraesCS3D02G203400,AT2G16440
TraesCS6D02G168400,AT5G63110
TraesCS4B02G299100,AT3G04770
TraesCS4B02G299100,AT1G72370
TraesCS7B02G183800,AT1G35160
TraesCS7B02G183800,AT1G78300
TraesCS7B02G183800,AT4G09000
TraesCS7D02G297100,AT4G35800
TraesCS3D02G173000,AT4G12910
TraesCS3D02G173000,AT3G25420
TraesCS2D02G433800,AT5G17523
TraesCS2D02G433800,AT5G17520
TraesCS1A02G346000,ATCG01120
TraesCS5B02G115400,AT4G09570
TraesCS5B02G115400,AT1G35670
TraesCS5B02G115400,AT5G23580
TraesCS4B02G228100,AT3G49142
TraesCS7A02G433700,AT4G35920
TraesCS7A02G433700,AT2G17780
TraesCS7D02G361100,AT3G13772
TraesCS7D02G361100,AT1G55130
TraesCS7D02G130400,AT4G03540
TraesCS7D02G130400,AT1G03700
TraesCS4A02G243800,AT3G44260
TraesCS4A02G243800,AT5G22250
TraesCS5D02G000600,AT3G53640
TraesCS5D02G000600,AT3G25840
TraesCS5D02G000600,AT1G13350
TraesCS3D02G191400,AT5G17800
TraesCS1A02G185100,AT1G01540
TraesCS1A02G185100,AT4G01330
TraesCS1D02G098700,AT2G39090
TraesCS1D02G223900,AT5G05460
TraesCS1D02G223900,AT3G11040
TraesCS4A02G190200,AT5G18380
TraesCS4A02G190200,AT3G04230
TraesCS4A02G190200,AT2G09990
TraesCS5B02G073200,AT4G37100
TraesCS5B02G073200,AT2G23520
TraesCS5B02G073200,AT5G66950
TraesCS7D02G413800,AT2G20580
TraesCS7D02G413800,AT4G28470
TraesCS7D02G413800,AT4G08140
TraesCS3B02G235200,AT1G29840
TraesCS3B02G235200,AT2G19550
TraesCS3B02G235200,AT5G11910
TraesCS3B02G235200,AT3G47590
TraesCS3B02G235200,AT3G47560
TraesCS7A02G130500,AT3G22110
TraesCS7A02G130500,AT4G15165
TraesCS4B02G269800,AT3G54870
TraesCS1D02G069700,AT3G52250
TraesCS7D02G299400,AT1G79810
TraesCS2A02G335400,AT3G01370
TraesCS1A02G377700,AT3G49410
TraesCS1A02G377700,AT5G24450
TraesCS2B02G198600,AT5G20520
TraesCS7B02G342700,AT5G14430
TraesCS2D02G179500,AT5G20520
TraesCS6A02G302300,AT5G65090
TraesCS7D02G313600,AT2G32430
TraesCS7D02G313600,AT1G05170
TraesCS7D02G313600,AT4G26940
TraesCS5B02G367400,AT4G21630
TraesCS5B02G367400,AT4G21326
TraesCS5B02G367400,AT1G32970
TraesCS5B02G367400,AT4G10520
TraesCS5B02G367400,AT4G10510
TraesCS5B02G367400,AT4G10540
TraesCS5B02G367400,AT1G32980
TraesCS5B02G367400,AT4G10550
TraesCS5B02G367400,AT1G66210
TraesCS5B02G367400,AT4G21323
TraesCS5B02G367400,AT4G21650
TraesCS5B02G367400,AT1G32940
TraesCS5B02G367400,AT1G66220
TraesCS5B02G367400,AT4G21640
TraesCS5B02G367400,AT5G11940
TraesCS5B02G367400,AT1G32950
TraesCS5B02G367400,AT4G10530
TraesCS5B02G367400,AT1G32960
TraesCS6B02G202600,AT1G21065
TraesCS6B02G269000,AT4G23030
TraesCS6B02G269000,AT5G52050
TraesCS7D02G277800,AT3G44620
TraesCS7A02G413900,AT3G55830
TraesCSU02G049700,AT2G01170
TraesCS5D02G508700,AT3G16810
TraesCS4A02G079800,AT2G31260
TraesCS4D02G133300,AT5G59980
TraesCS1B02G130300,AT3G46290
TraesCS1B02G130300,AT2G39360
TraesCS1B02G130300,AT5G59700
TraesCS3A02G332400,AT3G17930
TraesCS3A02G124300,AT3G15930
TraesCS5B02G090500,AT5G03345
TraesCS4B02G212500,AT2G29560
TraesCS5D02G347400,AT5G20890
TraesCS2A02G196200,AT5G28150
TraesCS2A02G196200,AT3G04860
TraesCS3B02G395500,AT5G02060
TraesCS3B02G395500,AT3G53850
TraesCS5A02G341300,AT3G13200
TraesCS3B02G352300,AT4G21230
TraesCS7A02G248200,AT4G38220
TraesCS1B02G227900,AT5G46920
TraesCS5D02G131700,AT3G45100
TraesCS1D02G407200,AT3G19700
TraesCS1D02G407200,AT1G09970
TraesCS5B02G116600,AT5G13250
TraesCS5B02G116600,AT1G28080
TraesCS1A02G094800,AT3G15130
TraesCS5A02G251390,AT5G08130
TraesCS1B02G029400,AT4G19840
TraesCS1B02G029400,AT4G19850
TraesCS1B02G029400,AT1G33920
TraesCS1B02G029400,AT5G45090
TraesCS1B02G029400,AT1G65390
TraesCS4D02G307300,AT2G20370
TraesCS1B02G244300,AT4G02440
TraesCS7A02G118600,AT4G21630
TraesCS7A02G118600,AT4G21326
TraesCS7A02G118600,AT1G32970
TraesCS7A02G118600,AT4G10520
TraesCS7A02G118600,AT4G10510
TraesCS7A02G118600,AT4G10540
TraesCS7A02G118600,AT1G32980
TraesCS7A02G118600,AT4G10550
TraesCS7A02G118600,AT1G66210
TraesCS7A02G118600,AT4G21323
TraesCS7A02G118600,AT4G21650
TraesCS7A02G118600,AT1G32940
TraesCS7A02G118600,AT1G66220
TraesCS7A02G118600,AT4G21640
TraesCS7A02G118600,AT5G11940
TraesCS7A02G118600,AT1G32950
TraesCS7A02G118600,AT4G10530
TraesCS7A02G118600,AT1G32960
TraesCS1B02G312800,AT1G67720
TraesCS3B02G458800,AT3G02830
TraesCS3B02G458800,AT5G16540
TraesCS7B02G192200,AT3G60130
TraesCS7B02G192200,AT5G42260
TraesCS7B02G192200,AT5G44640
TraesCS7B02G192200,AT2G44450
TraesCS7B02G192200,AT2G25630
TraesCS4D02G086100,AT4G18530
TraesCS4D02G086100,AT4G12840
TraesCS6B02G090400,AT1G02060
TraesCS6B02G396500,AT1G80570
TraesCS7D02G357300,AT1G69850
TraesCS7D02G357300,AT5G62730
TraesCS7D02G357300,AT1G27040
TraesCS3D02G354200,AT1G18140
TraesCS7D02G101700,AT5G56610
TraesCS7D02G502500,AT4G01070
TraesCS7D02G502500,AT1G01390
TraesCS7D02G502500,AT2G18560
TraesCS7D02G502500,AT1G01420
TraesCS7D02G502500,AT2G18570
TraesCS2B02G615200,AT1G72120
TraesCS2B02G615200,AT1G72140
TraesCS2B02G615200,AT1G72130
TraesCS2B02G615200,AT1G22550
TraesCS2B02G615200,AT1G22540
TraesCS2B02G615200,AT1G72125
TraesCS2B02G615200,AT3G54450
TraesCS2B02G615200,AT1G22570
TraesCS2A02G549800,AT5G11720
TraesCS7A02G074100,AT5G27270
TraesCS1B02G158100,AT2G37020
TraesCS4D02G268200,AT5G17820
TraesCS4D02G268200,AT3G03670
TraesCS4D02G268200,AT4G26010
TraesCS4D02G268200,AT1G34510
TraesCS6B02G168500,AT1G37150
TraesCS6B02G168500,AT2G25710
TraesCS7A02G321600,AT5G47850
TraesCS4B02G328500,AT5G13750
TraesCS4B02G328500,AT5G13740
TraesCS4B02G328500,AT3G43790
TraesCS1D02G375700,AT1G73600
TraesCS1D02G375700,AT1G48600
TraesCS1D02G375700,AT3G18000
TraesCS3A02G075400,AT1G21710
TraesCS6B02G425900,AT2G20300
TraesCS1B02G167600,AT4G37150
TraesCS1B02G167600,AT2G23570
TraesCS1B02G167600,AT5G10300
TraesCS1B02G167600,AT2G23610
TraesCS1B02G167600,AT2G23590
TraesCS1B02G167600,AT2G23600
TraesCS1B02G167600,AT2G23620
TraesCS1B02G167600,AT4G37140
TraesCS1B02G167600,AT2G23580
TraesCS1B02G167600,AT2G23550
TraesCS1B02G167600,AT2G23560
TraesCS2A02G151300,AT4G01790
TraesCS6A02G144500,AT5G39770
TraesCS6A02G144500,AT4G30870
TraesCS5A02G115400,AT5G23570
TraesCS2B02G333300,AT5G05420
TraesCS1B02G349300,AT1G04170
TraesCS1B02G349300,AT2G18720
TraesCS1B02G349300,AT4G18330
TraesCS5D02G369000,AT5G25100
TraesCS5D02G369000,AT5G10840
TraesCS5D02G369000,AT2G24170
TraesCS2A02G204200,AT5G38380
TraesCSU02G184800,ATCG00770
TraesCS1D02G037000,AT5G48540
TraesCS7B02G358300,AT3G03560
TraesCS5D02G148300,AT1G10040
TraesCS1D02G375900,AT5G65710
TraesCS4B02G286500,AT3G47490
TraesCS3A02G384300,AT1G72040
TraesCS7D02G089000,AT1G55320
TraesCS1A02G083000,AT2G46970
TraesCS1A02G083000,AT1G09530
TraesCS1A02G083000,AT3G62090
TraesCS5B02G137600,AT5G19360
TraesCS5B02G137600,AT5G12180
TraesCS2B02G071600,AT5G55360
TraesCS2B02G071600,AT5G55370
TraesCS2B02G071600,AT1G34520
TraesCS2B02G071600,AT1G34500
TraesCS2B02G071600,AT5G55330
TraesCS2B02G071600,AT3G51970
TraesCS2B02G071600,AT5G55380
TraesCS2B02G071600,AT5G51420
TraesCS2B02G071600,AT5G55350
TraesCS2B02G071600,AT5G55340
TraesCS2B02G071600,AT5G55320
TraesCS2B02G071600,AT1G34490
TraesCS1A02G015200,AT1G71440
TraesCSU02G223100,AT3G59140
TraesCS4B02G039400,AT1G10900
TraesCS4B02G039400,AT1G60890
TraesCS1B02G304900,AT2G44410
TraesCS6A02G157700,AT1G16290
TraesCS2D02G079200,AT1G07870
TraesCS2D02G079200,AT2G28590
TraesCS2B02G426100,AT3G49680
TraesCS1A02G018900,AT4G06634
TraesCS1A02G199000,AT5G58450
TraesCS2A02G092800,AT5G49180
TraesCS2A02G092800,AT5G27870
TraesCS2A02G092800,AT3G05610
TraesCS2A02G092800,AT4G15980
TraesCS2A02G092800,AT3G06830
TraesCS3A02G231500,AT1G23080
TraesCS3A02G231500,AT1G70940
TraesCS3A02G231500,AT2G01420
TraesCS5A02G442400,AT1G13900
TraesCS5A02G442400,AT2G03450
TraesCS3B02G243500,AT5G25550
TraesCS1B02G340300,AT4G02580
TraesCS5D02G217800,AT2G35360
TraesCS5A02G247600,AT2G33750
TraesCS5A02G247600,AT1G28220
TraesCS5A02G247600,AT1G28230
TraesCS6B02G306100,AT4G35390
TraesCS2D02G356900,AT5G11160
TraesCS2B02G525500,AT5G20990
TraesCS6B02G178800,AT5G61290
TraesCS6B02G178800,AT5G07800
TraesCS3A02G218500,AT5G11350
TraesCS5A02G450800,AT1G09770
TraesCS2A02G349000,AT3G25440
TraesCS2D02G286100,AT5G50930
TraesCS3D02G392400,AT5G48340
TraesCS4A02G222900,AT1G72000
TraesCS4A02G222900,AT1G35580
TraesCS4A02G222900,AT1G22650
TraesCS4A02G222900,AT4G09510
TraesCS5D02G401900,AT5G60920
TraesCS1D02G283000,AT1G18140
TraesCS7A02G380200,AT2G04235
TraesCS5B02G310400,AT1G01910
TraesCS6B02G280600,AT5G47310
TraesCS6B02G280600,AT4G17486
TraesCS7A02G204500,AT1G70710
TraesCS7A02G204500,AT1G23210
TraesCS1B02G096500,AT3G29638
TraesCS1B02G096500,AT1G35150
TraesCS1B02G096500,AT3G29794
TraesCS7B02G246900,AT2G42880
TraesCS3B02G039000,AT1G67070
TraesCS3B02G039000,AT3G02570
TraesCS5A02G489100,AT5G41950
TraesCS1B02G280900,AT5G49950
TraesCS1B02G280900,AT1G34340
TraesCS1B02G073600,AT5G57900
TraesCS1B02G073600,AT4G30640
TraesCS3B02G609800,AT4G26055
TraesCS3B02G609800,AT5G57080
TraesCS3B02G146400,AT1G04910
TraesCS5A02G212500,AT5G20720
TraesCS5D02G163700,AT3G53480
TraesCS5D02G163700,AT2G37280
TraesCS2A02G581600,AT3G48990
TraesCS5A02G114500,AT5G02430
TraesCS5A02G114500,AT2G37670
TraesCS1A02G216800,AT5G19910
TraesCS6D02G315200,AT5G65320
TraesCS6D02G315200,AT1G72210
TraesCS6D02G315200,AT5G46690
TraesCS6D02G315200,AT1G22490
TraesCS1B02G284100,AT2G20540
TraesCS2D02G412500,AT3G60460
TraesCS5D02G082700,AT3G19580
TraesCS1A02G007500,AT5G13120
TraesCS7A02G377500,AT2G25490
TraesCS7A02G377500,AT5G25350
TraesCS6A02G294100,AT1G23230
TraesCS7B02G106900,AT3G02850
TraesCS7B02G106900,AT5G37500
TraesCS1D02G272300,AT1G43190
TraesCS1D02G205500,AT2G33670
TraesCS1D02G205500,AT2G17430
TraesCS1D02G205500,AT5G65970
TraesCS1D02G205500,AT1G42560
TraesCS1D02G205500,AT2G17480
TraesCS2D02G001300,AT3G59500
TraesCS2D02G001300,AT1G30890
TraesCS7A02G469200,AT3G12830
TraesCS7A02G469200,AT1G79130
TraesCS7A02G469200,AT1G56150
TraesCS7A02G469200,AT1G16510
TraesCS5A02G208600,AT5G53840
TraesCS5A02G208600,AT1G66310
TraesCS5A02G208600,AT5G25850
TraesCS5A02G208600,AT1G78750
TraesCS5A02G208600,AT1G66320
TraesCS5A02G208600,AT1G78840
TraesCS5A02G208600,AT5G44960
TraesCS5A02G208600,AT5G44950
TraesCS5A02G208600,AT1G16940
TraesCS5A02G208600,AT4G13985
TraesCS5A02G208600,AT1G60410
TraesCS5A02G208600,AT3G23955
TraesCS5A02G208600,AT1G16930
TraesCS5A02G208600,AT3G19085
TraesCS5A02G208600,AT1G51370
TraesCS5A02G208600,AT5G22670
TraesCS5A02G208600,AT5G44940
TraesCS5A02G208600,AT5G53640
TraesCS5A02G208600,AT2G27505
TraesCS5A02G208600,AT1G78730
TraesCS5A02G208600,AT5G22610
TraesCS5A02G208600,AT1G78740
TraesCS5A02G208600,AT5G18770
TraesCS5A02G208600,AT5G22600
TraesCS5A02G208600,AT5G53635
TraesCS5A02G208600,AT5G27750
TraesCS5A02G208600,AT5G22720
TraesCS5A02G208600,AT1G13780
TraesCS5A02G208600,AT2G26030
TraesCS5A02G208600,AT5G44490
TraesCS5A02G208600,AT1G78760
TraesCS5A02G208600,AT1G66290
TraesCS5A02G208600,AT1G69630
TraesCS5A02G208600,AT1G60400
TraesCS5A02G208600,AT5G22700
TraesCS5A02G208600,AT1G66300
TraesCS5A02G208600,AT3G60710
TraesCS5A02G208600,AT5G22660
TraesCS5A02G208600,AT5G44970
TraesCS5A02G208600,AT5G22730
TraesCS5A02G208600,AT1G80470
TraesCS5A02G208600,AT1G66640
TraesCS5A02G208600,AT5G44980
TraesCS5A02G208600,AT5G18780
TraesCS1D02G141200,AT2G46060
TraesCS1A02G210200,AT4G26620
TraesCS1A02G210200,AT5G55900
TraesCS1A02G236400,AT4G15563
TraesCS1D02G435400,ATCG00630
TraesCS4D02G100200,AT1G44130
TraesCS4D02G100200,AT4G33490
TraesCS4D02G100200,AT1G77480
TraesCS2D02G552800,AT3G17670
TraesCS6B02G031600,AT1G62660
TraesCS6B02G031600,AT1G12240
TraesCS2D02G446600,AT5G16750
TraesCS2A02G490100,AT4G36220
TraesCS2A02G490100,AT5G04330
TraesCS5D02G313900,AT4G24160
TraesCS4D02G214600,AT2G29640
TraesCS1B02G189000,ATMG00580
TraesCS7D02G143400,AT4G13010
TraesCS6B02G239800,AT1G72440
TraesCS7D02G389100,AT5G03760
TraesCS1D02G081300,AT5G48040
TraesCS1B02G404700,ATCG00150
TraesCS3D02G386400,AT1G67690
TraesCS7A02G266300,AT1G08760
TraesCS1A02G290700,AT3G45810
TraesCS1A02G290700,AT5G60010
TraesCS7D02G001600,AT3G54850
TraesCS2A02G012800,AT1G66510
TraesCS5B02G547000,AT1G09500
TraesCS5B02G547000,AT1G09510
TraesCS5B02G547000,AT1G66800
TraesCS5B02G547000,AT1G09480
TraesCS5B02G547000,AT1G09490
TraesCS2D02G209600,AT4G28110
TraesCS1A02G297900,AT2G40380
TraesCS1A02G297900,AT5G05380
TraesCS1A02G297900,AT2G38360
TraesCS1A02G297900,AT5G01640
TraesCS1A02G297900,AT4G00005
TraesCS1A02G297900,AT3G56110
TraesCS1A02G297900,AT5G07110
TraesCS1B02G479400,AT1G07910
TraesCS7D02G428100,AT2G01390
TraesCS7D02G393300,AT4G38210
TraesCS3A02G533300,AT3G09410
TraesCS3A02G533300,AT3G09405
TraesCS3A02G381900,AT1G34370
TraesCS1D02G085200,AT5G17540
TraesCS1D02G085200,AT3G03480
TraesCS4A02G463900,AT3G61460
TraesCS4A02G463900,AT1G63840
TraesCS4A02G463900,AT4G11370
TraesCS4A02G463900,AT5G41400
TraesCS4A02G463900,AT4G11360
TraesCS7B02G228400,AT2G36740
TraesCS2A02G139200,AT3G23550
TraesCS2A02G139200,AT3G23560
TraesCS2D02G276600,AT4G13010
TraesCS5D02G123800,AT3G27120
TraesCS2D02G027300,AT5G47020
TraesCS2A02G118600,AT4G16220
TraesCS5B02G485500,AT3G11900
TraesCS7B02G028300,AT1G02890
TraesCS7B02G028300,AT4G02480
TraesCS6D02G362900,AT4G28530
TraesCS2B02G557700,AT1G11190
TraesCS2D02G215000,AT4G03270
TraesCS4A02G248500,AT5G13750
TraesCS4A02G248500,AT5G13740
TraesCS4A02G248500,AT3G43790
TraesCS4D02G239700,AT1G68020
TraesCS4A02G090200,AT3G01420
TraesCS6A02G115900,AT5G64270
TraesCS5D02G302000,AT2G45910
TraesCS2A02G249900,AT5G67290
TraesCS4B02G384400,AT5G36210
TraesCS5A02G059600,AT5G43600
TraesCS1A02G422500,AT2G05790
TraesCS5A02G446400,AT2G28120
TraesCS3A02G245000,AT4G39400
TraesCS3A02G054900,AT3G02100
TraesCS5D02G261700,AT3G07870
TraesCS6A02G285000,AT4G12650
TraesCS3A02G213700,AT3G60790
TraesCS2A02G495900,AT5G03500
TraesCS2A02G495900,AT5G03220
TraesCS2D02G378800,AT4G28530
TraesCS4A02G131300,AT5G18280
TraesCS4A02G131300,AT3G04080
TraesCS2A02G268400,AT2G36590
TraesCS2A02G268400,AT3G55740
TraesCS2A02G268400,AT2G39890
TraesCS7A02G312400,AT4G37120
TraesCS7A02G312400,AT1G65660
TraesCS7A02G312400,AT3G45950
TraesCS3A02G275900,AT1G51960
TraesCS3A02G275900,AT4G29150
TraesCS3A02G275900,AT3G16490
TraesCS1D02G030600,AT2G37660
TraesCS1D02G441200,AT1G31140
TraesCS2D02G600000,AT1G06490
TraesCS2D02G600000,AT3G59100
TraesCS5A02G312600,AT1G12650
TraesCS2D02G296300,AT1G48870
TraesCS7B02G230800,AT3G32940
TraesCS4A02G440600,AT3G45650
TraesCS4A02G440600,AT3G45690
TraesCS4A02G440600,AT3G45680
TraesCS4A02G440600,AT3G45710
TraesCS4A02G440600,AT3G45660
TraesCS4A02G440600,AT3G45720
TraesCS4A02G440600,AT3G45700
TraesCS5D02G416500,AT1G50790
TraesCS5D02G416500,AT1G50750
TraesCS5D02G416500,AT1G51538
TraesCS5D02G416500,AT1G50820
TraesCS5D02G416500,AT4G16050
TraesCS5D02G416500,AT1G50830
TraesCS5D02G416500,AT1G50760
TraesCS5D02G416500,AT5G18510
TraesCS5D02G416500,AT1G50770
TraesCS5D02G416500,AT1G32120
TraesCS5D02G133500,AT2G35460
TraesCS5D02G133500,AT5G06320
TraesCS5D02G133500,AT1G32270
TraesCS5D02G133500,AT2G35980
TraesCS5D02G133500,AT3G11650
TraesCS2D02G523600,AT2G13620
TraesCS7D02G012600,AT4G22310
TraesCS7D02G012600,AT4G14695
TraesCS2B02G256800,AT2G13560
TraesCS3D02G179300,AT4G02080
TraesCS3D02G179300,AT1G02620
TraesCS3D02G179300,AT3G62560
TraesCS3D02G179300,AT1G56330
TraesCS3D02G179300,AT1G09180
TraesCS5D02G326100,AT4G01410
TraesCS5D02G545500,AT5G48840
TraesCS6B02G128100,AT1G02970
TraesCS2A02G406700,AT1G73370
TraesCS2A02G406700,AT5G37180
TraesCS7B02G360600,AT2G20230
TraesCS7B02G360600,AT4G28770
TraesCS7B02G317600,AT4G00165
TraesCS3B02G226800,AT1G64040
TraesCS4B02G023700,AT3G50760
TraesCS4B02G023700,AT1G19300
TraesCS7B02G285000,AT4G17150
TraesCS1A02G096200,AT3G06860
TraesCS7A02G284800,AT3G02510
TraesCS7A02G284800,AT5G16040
TraesCS7D02G536900,AT4G16770
TraesCS7D02G536900,AT4G16765
TraesCS2B02G231000,AT5G13680
TraesCS1D02G199100,AT2G35500
TraesCS4B02G248600,AT1G26560
TraesCS2D02G491700,AT5G39590
TraesCS7D02G515700,AT1G24470
TraesCS2D02G065400,AT5G38430
TraesCS2D02G065400,AT5G38420
TraesCS2D02G065400,AT5G38410
TraesCS2D02G065400,AT1G67090
TraesCS5B02G149600,AT5G26960
TraesCS7A02G166500,AT5G12080
TraesCS7A02G166500,AT5G19520
TraesCS2B02G250000,AT1G03780
TraesCS1D02G331700,AT4G21070
TraesCS5A02G235300,AT1G77810
TraesCS5A02G235300,AT1G22015
TraesCS7A02G384800,AT5G20850
TraesCSU02G110200,AT4G01070
TraesCSU02G110200,AT1G01390
TraesCSU02G110200,AT2G18560
TraesCSU02G110200,AT3G50740
TraesCSU02G110200,AT5G66690
TraesCSU02G110200,AT5G26310
TraesCSU02G110200,AT1G01420
TraesCSU02G110200,AT2G18570
TraesCSU02G110200,AT4G36770
TraesCS4A02G225700,AT5G23530
TraesCS3D02G120800,AT2G25660
TraesCS2B02G407000,AT3G58680
TraesCS2B02G407000,AT2G42680
TraesCSU02G076700,AT3G53110
TraesCS1A02G174900,AT4G25570
TraesCS1B02G261700,AT3G05180
TraesCS1B02G261700,AT1G54790
TraesCS2A02G480500,AT4G05190
TraesCS2A02G480500,AT4G27180
TraesCS2A02G480500,AT5G54670
TraesCS2A02G480500,AT4G21270
TraesCS2A02G297800,AT3G11670
TraesCS5D02G307000,AT2G22500
TraesCS5D02G307000,AT4G24570
TraesCS3A02G190700,AT5G06950
TraesCS3A02G190700,AT3G12250
TraesCS3A02G190700,AT5G06960
TraesCS6B02G182400,AT4G30130
TraesCS6B02G182400,AT2G19090
TraesCS2A02G460400,AT2G34850
TraesCS2A02G460400,AT1G30620
TraesCS2A02G460400,AT5G44480
TraesCS2A02G460400,AT4G20460
TraesCS6D02G265600,AT5G23810
TraesCS1B02G451900,AT2G42900
TraesCS5B02G395000,AT3G44050
TraesCS2B02G133000,AT5G03280
TraesCS2B02G576000,AT5G67170
TraesCS3A02G201400,AT4G38150
TraesCS2A02G584400,AT1G43650
TraesCS2A02G584400,AT5G64700
TraesCS1B02G158400,AT5G43410
TraesCS4A02G106600,AT3G07630
TraesCS2A02G492900,AT3G07270
TraesCS6B02G202800,AT4G13150
TraesCS4A02G486400,AT2G46915
TraesCS3B02G251600,AT2G42580
TraesCS3B02G251600,AT1G53300
TraesCS3B02G251600,AT3G14950
TraesCS3B02G251600,AT3G58620
TraesCS1D02G025600,AT3G02065
TraesCS5A02G112900,AT5G20300
TraesCS2D02G172000,AT5G52210
TraesCS5B02G156100,AT2G39410
TraesCS5B02G156100,AT2G39400
TraesCS5B02G156100,AT3G55180
TraesCS5B02G156100,AT2G39420
TraesCS5B02G156100,AT3G55190
TraesCS2B02G447300,AT4G03205
TraesCS2B02G447300,AT1G03475
TraesCS7A02G147300,AT5G50790
TraesCS7A02G147300,AT5G13170
TraesCS7A02G147300,AT3G48740
TraesCS7A02G147300,AT5G50800
TraesCS7A02G147300,AT5G23660
TraesCS7A02G147300,AT4G25010
TraesCS2B02G435600,AT3G07040
TraesCS6A02G314400,AT5G65440
TraesCS6B02G282600,AT5G07450
TraesCS6B02G282600,AT2G44740
TraesCS6B02G282600,AT5G61650
TraesCS7D02G468700,AT1G30950
TraesCS4D02G244000,AT4G17220
TraesCS5B02G373900,AT5G04860
TraesCS5B02G373900,AT3G11760
TraesCS5B02G373900,AT2G10560
TraesCS3A02G216800,AT1G71000
TraesCS1B02G100200,AT3G17590
TraesCS4B02G107500,AT4G31390
TraesCS3B02G319500,AT1G16470
TraesCS3B02G319500,AT1G79210
TraesCS6B02G288800,AT4G19970
TraesCS6B02G288800,AT5G44820
TraesCS6B02G288800,AT2G02061
TraesCS6B02G288800,AT1G14590
TraesCS6B02G288800,AT4G19975
TraesCS2B02G385200,AT2G33380
TraesCS2B02G385200,AT4G26740
TraesCS2B02G385200,AT5G55240
TraesCS2B02G385200,AT5G29560
TraesCS4D02G080900,AT3G61110
TraesCS4D02G080900,AT2G45710
TraesCS4D02G080900,AT3G61111
TraesCS4D02G080900,AT5G47930
TraesCS1D02G063000,AT5G60220
TraesCS1D02G063000,AT3G45600
TraesCS1D02G158300,AT1G17330
TraesCS4D02G051500,AT5G66750
TraesCS3A02G380000,AT5G67100
TraesCS2D02G545700,AT3G23510
TraesCS2D02G545700,AT3G23480
TraesCS2D02G545700,AT3G23460
TraesCS2D02G545700,AT3G23530
TraesCS2D02G545700,AT3G23470
TraesCS6D02G297700,AT1G34780
TraesCS6D02G297700,AT4G08930
TraesCS2A02G347700,AT5G18750
TraesCS2A02G347700,AT3G05110
TraesCS2A02G347700,AT4G27980
TraesCS2A02G347700,AT3G04960
TraesCS1B02G267700,AT3G28510
TraesCS1B02G267700,AT3G28540
TraesCS1B02G267700,AT3G28520
TraesCS1B02G267700,AT3G28580
TraesCS1B02G267700,AT3G28600
TraesCS1B02G267700,AT5G40000
TraesCS1B02G267700,AT5G40010
TraesCS1B02G267700,AT3G28610
TraesCS1B02G267700,AT3G28570
TraesCS1B02G267700,AT3G28560
TraesCS3B02G363300,AT2G26770
TraesCS3B02G363300,AT3G56480
TraesCS3B02G363300,AT2G40820
TraesCS5A02G255200,AT1G55790
TraesCS7B02G425900,AT4G01070
